age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34.0,,single,secondary,yes,103.0,yes,yes,cellular,24.0,jul,147.0,1.0,-1.0,0.0,unknown,no
32.0,blue-collar,,,no,,yes,no,cellular,24.0,jul,,1.0,-1.0,0.0,unknown,no
,blue-collar,married,secondary,no,3510.0,yes,,telephone,24.0,jul,193.0,7.0,-1.0,0.0,unknown,no
54.0,management,married,tertiary,no,0.0,,no,cellular,24.0,jul,,2.0,-1.0,0.0,unknown,no
35.0,blue-collar,married,secondary,no,1290.0,yes,no,cellular,24.0,jul,211.0,1.0,-1.0,0.0,unknown,no
59.0,blue-collar,divorced,primary,no,867.0,yes,no,cellular,,jul,120.0,1.0,-1.0,0.0,unknown,no
29.0,management,married,tertiary,no,1022.0,yes,no,cellular,24.0,jul,408.0,1.0,-1.0,0.0,unknown,no
31.0,technician,married,tertiary,,,yes,no,cellular,24.0,,169.0,1.0,-1.0,0.0,unknown,no
33.0,management,divorced,tertiary,,990.0,yes,no,cellular,24.0,jul,,2.0,-1.0,0.0,unknown,yes
28.0,technician,single,secondary,,,no,no,cellular,,jul,343.0,1.0,-1.0,,unknown,no
,unemployed,,primary,no,3.0,no,no,cellular,24.0,jul,,1.0,-1.0,0.0,unknown,no
49.0,management,married,secondary,no,27.0,yes,no,cellular,,jul,63.0,2.0,-1.0,0.0,unknown,no
,technician,single,secondary,no,1001.0,no,yes,,24.0,,178.0,2.0,-1.0,,,no
36.0,management,single,tertiary,,124.0,yes,no,telephone,24.0,jul,308.0,4.0,,0.0,unknown,no
47.0,,married,tertiary,no,751.0,,no,cellular,24.0,jul,408.0,14.0,-1.0,0.0,unknown,no
36.0,admin.,single,secondary,no,1281.0,no,no,telephone,,,119.0,2.0,-1.0,0.0,unknown,no
47.0,technician,married,unknown,no,751.0,yes,no,cellular,24.0,jul,99.0,1.0,-1.0,0.0,unknown,no
30.0,services,married,secondary,no,-68.0,yes,yes,cellular,24.0,jul,,,-1.0,0.0,unknown,no
28.0,technician,single,secondary,no,981.0,yes,no,cellular,24.0,,225.0,1.0,-1.0,0.0,,no
50.0,technician,divorced,tertiary,no,1679.0,,no,cellular,24.0,jul,604.0,2.0,-1.0,0.0,unknown,no
35.0,blue-collar,married,secondary,no,,yes,yes,,24.0,jul,250.0,1.0,-1.0,,,no
33.0,blue-collar,married,,no,0.0,yes,no,cellular,24.0,jul,208.0,1.0,-1.0,0.0,unknown,no
48.0,blue-collar,divorced,secondary,no,271.0,yes,yes,cellular,24.0,,23.0,1.0,-1.0,0.0,unknown,no
56.0,housemaid,married,,,1922.0,yes,no,cellular,,jul,,2.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,primary,no,176.0,no,no,,,jul,78.0,1.0,-1.0,0.0,unknown,
45.0,management,married,,yes,-577.0,yes,yes,cellular,24.0,jul,204.0,1.0,-1.0,0.0,unknown,no
39.0,blue-collar,married,unknown,no,0.0,no,no,cellular,24.0,jul,90.0,3.0,-1.0,0.0,unknown,
,management,married,tertiary,,889.0,yes,no,,24.0,jul,539.0,1.0,-1.0,0.0,unknown,no
32.0,management,single,tertiary,no,597.0,,yes,cellular,24.0,jul,,1.0,-1.0,0.0,unknown,no
29.0,technician,single,secondary,no,428.0,yes,,cellular,24.0,jul,273.0,2.0,-1.0,0.0,unknown,
37.0,admin.,married,secondary,no,352.0,yes,no,cellular,24.0,jul,107.0,2.0,-1.0,0.0,unknown,no
26.0,blue-collar,single,secondary,no,1292.0,yes,no,cellular,24.0,jul,48.0,4.0,-1.0,,,no
27.0,management,married,tertiary,no,2729.0,yes,no,cellular,24.0,jul,218.0,2.0,-1.0,0.0,,no
32.0,technician,divorced,secondary,no,3717.0,no,yes,cellular,24.0,jul,91.0,,-1.0,0.0,unknown,no
43.0,unemployed,,,,0.0,yes,no,cellular,24.0,,229.0,2.0,,0.0,unknown,no
,self-employed,,tertiary,,277.0,no,no,cellular,24.0,jul,57.0,2.0,-1.0,0.0,unknown,no
51.0,management,married,primary,no,33.0,yes,no,cellular,24.0,jul,624.0,2.0,-1.0,0.0,unknown,no
45.0,blue-collar,married,secondary,no,,yes,no,,24.0,jul,304.0,2.0,-1.0,0.0,unknown,no
30.0,admin.,single,secondary,no,,yes,no,cellular,24.0,jul,129.0,,-1.0,0.0,unknown,no
38.0,,married,secondary,,,no,yes,cellular,24.0,jul,915.0,2.0,-1.0,0.0,,no
25.0,,single,secondary,no,1747.0,yes,no,,24.0,jul,903.0,1.0,-1.0,0.0,unknown,yes
53.0,,married,tertiary,no,,yes,no,cellular,24.0,jul,58.0,2.0,-1.0,0.0,unknown,no
43.0,entrepreneur,married,secondary,no,0.0,no,no,telephone,,jul,122.0,12.0,-1.0,,unknown,no
43.0,retired,married,primary,no,222.0,no,no,cellular,24.0,jul,203.0,2.0,-1.0,0.0,unknown,no
45.0,admin.,divorced,secondary,no,,yes,no,cellular,24.0,,873.0,8.0,-1.0,0.0,unknown,yes
50.0,management,divorced,tertiary,,201.0,yes,no,cellular,24.0,jul,,1.0,-1.0,,unknown,no
33.0,services,married,secondary,no,930.0,no,yes,cellular,24.0,,,2.0,-1.0,0.0,,
,retired,married,primary,no,,yes,no,telephone,24.0,jul,147.0,1.0,-1.0,0.0,unknown,no
26.0,services,married,secondary,no,-16.0,,no,cellular,24.0,jul,,1.0,,0.0,unknown,no
25.0,technician,single,secondary,no,4718.0,no,no,cellular,24.0,jul,,1.0,-1.0,0.0,unknown,yes
46.0,management,divorced,,no,145.0,yes,no,cellular,24.0,jul,72.0,5.0,-1.0,0.0,unknown,no
30.0,,single,secondary,yes,-985.0,no,no,telephone,24.0,jul,28.0,4.0,-1.0,0.0,unknown,no
36.0,services,married,unknown,no,,no,,cellular,24.0,jul,,1.0,-1.0,0.0,unknown,no
56.0,admin.,married,secondary,no,360.0,,yes,cellular,24.0,jul,98.0,2.0,-1.0,0.0,unknown,no
50.0,technician,,secondary,,-701.0,yes,yes,cellular,24.0,jul,148.0,,-1.0,0.0,unknown,
47.0,blue-collar,married,unknown,no,,no,no,cellular,,jul,172.0,3.0,-1.0,0.0,unknown,no
52.0,entrepreneur,divorced,secondary,no,7.0,no,no,cellular,,,150.0,5.0,-1.0,0.0,unknown,no
50.0,housemaid,married,tertiary,no,5260.0,yes,no,cellular,24.0,jul,,2.0,-1.0,0.0,unknown,no
37.0,management,single,,no,7612.0,no,no,cellular,24.0,jul,1206.0,4.0,,0.0,unknown,no
,management,,tertiary,,14.0,no,no,cellular,24.0,jul,90.0,2.0,-1.0,0.0,,no
58.0,services,married,secondary,no,5567.0,no,no,cellular,24.0,jul,,1.0,-1.0,0.0,unknown,no
39.0,blue-collar,married,secondary,no,334.0,yes,no,telephone,24.0,jul,575.0,4.0,-1.0,0.0,unknown,no
42.0,blue-collar,married,secondary,no,634.0,yes,no,cellular,24.0,jul,256.0,2.0,-1.0,,unknown,no
36.0,management,married,tertiary,no,268.0,yes,yes,cellular,24.0,jul,823.0,1.0,-1.0,0.0,unknown,no
,entrepreneur,married,,no,350.0,yes,,cellular,24.0,,230.0,2.0,-1.0,0.0,unknown,no
52.0,blue-collar,married,primary,no,134.0,yes,no,cellular,24.0,jul,81.0,3.0,-1.0,0.0,,no
37.0,,married,secondary,no,-59.0,yes,yes,cellular,24.0,jul,56.0,1.0,-1.0,,unknown,no
28.0,technician,married,secondary,no,169.0,yes,no,cellular,,jul,245.0,2.0,-1.0,0.0,unknown,no
28.0,blue-collar,married,secondary,no,214.0,yes,yes,,24.0,jul,332.0,3.0,-1.0,,unknown,no
32.0,admin.,married,secondary,no,0.0,yes,no,cellular,24.0,jul,151.0,2.0,-1.0,,unknown,no
30.0,admin.,divorced,secondary,no,,yes,,cellular,24.0,jul,132.0,1.0,-1.0,0.0,unknown,no
49.0,technician,divorced,secondary,no,-39.0,yes,yes,cellular,24.0,jul,147.0,3.0,-1.0,0.0,unknown,
43.0,management,married,secondary,no,5.0,yes,no,cellular,24.0,jul,953.0,1.0,-1.0,0.0,unknown,no
59.0,technician,divorced,tertiary,no,3331.0,yes,no,cellular,24.0,jul,43.0,3.0,-1.0,0.0,unknown,no
29.0,blue-collar,single,secondary,,223.0,no,no,cellular,24.0,jul,1259.0,1.0,-1.0,0.0,unknown,no
29.0,blue-collar,married,,no,658.0,yes,no,cellular,24.0,jul,267.0,1.0,-1.0,0.0,unknown,no
25.0,blue-collar,single,secondary,no,674.0,no,,cellular,24.0,jul,736.0,2.0,-1.0,0.0,unknown,no
31.0,services,single,secondary,no,0.0,yes,no,cellular,24.0,jul,,1.0,-1.0,0.0,unknown,no
31.0,blue-collar,,primary,no,33.0,yes,no,cellular,24.0,jul,901.0,,-1.0,0.0,unknown,yes
32.0,blue-collar,divorced,primary,no,-156.0,yes,no,,24.0,jul,,2.0,-1.0,0.0,unknown,no
,entrepreneur,married,primary,no,8873.0,yes,,cellular,24.0,jul,314.0,2.0,-1.0,0.0,unknown,
30.0,services,married,primary,no,-224.0,yes,no,cellular,24.0,jul,79.0,3.0,-1.0,0.0,unknown,no
47.0,blue-collar,divorced,secondary,no,506.0,no,no,cellular,24.0,jul,134.0,1.0,-1.0,0.0,unknown,no
42.0,management,divorced,tertiary,,401.0,yes,no,cellular,,jul,217.0,9.0,-1.0,0.0,,
41.0,blue-collar,married,secondary,,2717.0,yes,yes,cellular,24.0,jul,559.0,2.0,,0.0,unknown,
31.0,technician,married,tertiary,no,162.0,yes,no,cellular,24.0,jul,141.0,11.0,-1.0,0.0,unknown,no
53.0,housemaid,divorced,primary,no,2253.0,yes,no,cellular,24.0,jul,,1.0,-1.0,0.0,unknown,no
57.0,entrepreneur,married,,no,6.0,yes,no,cellular,24.0,jul,126.0,6.0,-1.0,0.0,unknown,no
60.0,technician,married,secondary,no,0.0,yes,no,telephone,24.0,jul,,14.0,-1.0,0.0,unknown,no
38.0,management,married,tertiary,no,272.0,yes,no,cellular,24.0,,62.0,1.0,-1.0,0.0,unknown,no
48.0,,married,primary,,595.0,no,no,cellular,24.0,jul,464.0,,-1.0,0.0,unknown,no
,technician,single,tertiary,no,445.0,yes,no,cellular,24.0,jul,631.0,1.0,-1.0,0.0,unknown,no
39.0,management,married,,no,63.0,yes,no,cellular,,jul,203.0,1.0,-1.0,0.0,,no
31.0,,married,secondary,no,,yes,no,cellular,24.0,jul,306.0,1.0,-1.0,0.0,unknown,no
33.0,admin.,married,tertiary,no,640.0,,no,,24.0,jul,,1.0,-1.0,0.0,unknown,no
,,married,secondary,no,0.0,yes,no,,24.0,jul,810.0,1.0,-1.0,,,no
41.0,,married,secondary,no,3096.0,yes,,cellular,24.0,jul,273.0,6.0,-1.0,0.0,unknown,no
,management,married,tertiary,no,7.0,yes,no,telephone,24.0,jul,780.0,1.0,-1.0,0.0,,no
26.0,technician,single,,no,3382.0,no,no,cellular,24.0,jul,844.0,5.0,-1.0,0.0,unknown,no
61.0,retired,divorced,secondary,no,291.0,no,no,,24.0,jul,286.0,5.0,-1.0,0.0,unknown,
34.0,,single,secondary,no,347.0,yes,no,cellular,,jul,947.0,6.0,-1.0,0.0,,no
37.0,admin.,married,secondary,no,3226.0,yes,yes,cellular,24.0,jul,226.0,3.0,-1.0,0.0,unknown,no
40.0,technician,married,secondary,no,203.0,yes,no,,24.0,jul,328.0,1.0,-1.0,0.0,unknown,no
,admin.,married,,no,1335.0,yes,,cellular,24.0,jul,448.0,1.0,-1.0,0.0,unknown,no
,housemaid,married,primary,no,229.0,yes,no,cellular,24.0,jul,213.0,10.0,-1.0,0.0,,no
46.0,,,,no,,yes,yes,telephone,24.0,jul,258.0,2.0,-1.0,0.0,unknown,no
54.0,entrepreneur,married,tertiary,no,1544.0,no,yes,cellular,24.0,jul,82.0,3.0,-1.0,0.0,unknown,no
25.0,entrepreneur,married,tertiary,no,30.0,yes,no,cellular,24.0,jul,254.0,2.0,-1.0,0.0,unknown,no
,management,married,tertiary,no,224.0,yes,,cellular,24.0,jul,180.0,4.0,-1.0,0.0,unknown,no
25.0,housemaid,married,primary,no,669.0,yes,no,cellular,24.0,jul,367.0,2.0,-1.0,0.0,unknown,no
51.0,management,,tertiary,no,1565.0,yes,no,cellular,24.0,jul,870.0,3.0,,0.0,unknown,no
43.0,housemaid,married,primary,no,169.0,no,,,24.0,jul,172.0,5.0,-1.0,0.0,unknown,no
45.0,management,married,tertiary,no,1034.0,,,cellular,,jul,1820.0,4.0,-1.0,0.0,,no
45.0,admin.,single,secondary,no,757.0,yes,yes,cellular,24.0,jul,144.0,3.0,,0.0,unknown,no
53.0,self-employed,married,tertiary,no,290.0,no,yes,cellular,24.0,,303.0,3.0,-1.0,0.0,unknown,no
47.0,technician,married,tertiary,no,1430.0,yes,no,cellular,24.0,jul,120.0,11.0,-1.0,0.0,,no
44.0,,married,primary,no,658.0,yes,,telephone,24.0,jul,236.0,2.0,,0.0,unknown,no
42.0,blue-collar,married,secondary,no,0.0,,no,cellular,24.0,jul,149.0,2.0,-1.0,0.0,,no
39.0,services,divorced,unknown,no,434.0,yes,,telephone,24.0,,553.0,6.0,,0.0,unknown,no
35.0,blue-collar,married,primary,no,0.0,yes,,cellular,24.0,jul,90.0,6.0,-1.0,0.0,unknown,no
33.0,technician,divorced,secondary,no,791.0,,no,cellular,24.0,jul,268.0,2.0,-1.0,0.0,unknown,no
45.0,blue-collar,married,secondary,no,1103.0,yes,no,cellular,24.0,jul,828.0,2.0,,0.0,unknown,no
27.0,technician,single,secondary,no,471.0,yes,yes,,,jul,,2.0,,0.0,unknown,no
30.0,admin.,married,,no,0.0,yes,no,,24.0,,209.0,2.0,-1.0,0.0,,no
,self-employed,married,tertiary,no,191.0,yes,no,cellular,24.0,jul,806.0,,-1.0,0.0,unknown,no
57.0,management,married,secondary,no,0.0,yes,no,cellular,24.0,jul,725.0,2.0,-1.0,0.0,unknown,no
26.0,services,married,,no,199.0,no,,cellular,,jul,139.0,6.0,-1.0,0.0,unknown,no
28.0,services,single,secondary,,,yes,no,cellular,24.0,jul,821.0,2.0,-1.0,0.0,unknown,yes
54.0,management,,tertiary,no,148.0,no,yes,cellular,24.0,jul,42.0,,-1.0,0.0,unknown,no
49.0,technician,divorced,secondary,no,305.0,,no,cellular,24.0,jul,367.0,2.0,-1.0,0.0,unknown,yes
50.0,blue-collar,divorced,secondary,no,-54.0,no,,cellular,24.0,jul,513.0,3.0,-1.0,,unknown,no
37.0,,married,,no,,yes,no,cellular,,jul,347.0,,-1.0,0.0,unknown,no
42.0,management,single,tertiary,no,2032.0,yes,no,cellular,24.0,jul,1173.0,,-1.0,0.0,unknown,no
41.0,admin.,single,secondary,no,100.0,yes,,telephone,24.0,jul,153.0,2.0,-1.0,0.0,unknown,no
43.0,technician,married,secondary,,34.0,yes,no,cellular,24.0,jul,96.0,3.0,-1.0,,unknown,no
,blue-collar,married,secondary,no,-66.0,no,yes,telephone,24.0,jul,626.0,5.0,-1.0,0.0,unknown,no
33.0,entrepreneur,married,secondary,no,,no,no,cellular,24.0,jul,123.0,5.0,-1.0,0.0,unknown,no
35.0,entrepreneur,single,tertiary,no,-880.0,,yes,,24.0,jul,77.0,3.0,-1.0,0.0,unknown,no
49.0,management,single,tertiary,no,2555.0,no,yes,,24.0,jul,263.0,2.0,,0.0,unknown,no
37.0,entrepreneur,married,tertiary,,0.0,yes,yes,cellular,24.0,jul,,6.0,-1.0,0.0,unknown,no
32.0,management,,tertiary,yes,62.0,no,yes,cellular,24.0,jul,577.0,3.0,-1.0,0.0,unknown,no
59.0,blue-collar,married,secondary,no,0.0,no,no,telephone,24.0,jul,393.0,3.0,-1.0,0.0,unknown,
32.0,services,divorced,secondary,no,4612.0,,,cellular,,jul,937.0,4.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,,no,3990.0,yes,no,cellular,24.0,jul,633.0,7.0,-1.0,0.0,unknown,no
37.0,entrepreneur,married,,no,1514.0,no,yes,cellular,24.0,,568.0,3.0,-1.0,,unknown,no
47.0,services,married,,no,2.0,no,no,cellular,24.0,jul,237.0,2.0,-1.0,0.0,,no
45.0,admin.,married,secondary,no,434.0,no,yes,cellular,24.0,jul,180.0,19.0,-1.0,0.0,unknown,no
29.0,,married,,no,787.0,yes,no,cellular,24.0,jul,,2.0,-1.0,0.0,unknown,
41.0,services,divorced,secondary,no,1838.0,yes,yes,telephone,24.0,jul,242.0,,-1.0,0.0,unknown,no
48.0,services,married,secondary,no,2409.0,yes,no,cellular,24.0,jul,533.0,2.0,-1.0,,unknown,
33.0,admin.,single,secondary,no,,no,,cellular,24.0,jul,286.0,4.0,-1.0,0.0,unknown,no
,,single,tertiary,no,-411.0,yes,,,24.0,jul,212.0,3.0,-1.0,0.0,unknown,no
44.0,management,married,tertiary,,0.0,yes,no,telephone,24.0,jul,,2.0,-1.0,,unknown,no
26.0,technician,married,,no,415.0,no,no,cellular,24.0,jul,92.0,2.0,-1.0,0.0,unknown,no
25.0,management,single,secondary,no,1272.0,yes,no,cellular,24.0,jul,,2.0,-1.0,0.0,unknown,no
41.0,entrepreneur,married,tertiary,no,0.0,yes,,telephone,24.0,jul,552.0,16.0,-1.0,0.0,unknown,no
,,divorced,secondary,no,121.0,yes,no,cellular,24.0,jul,241.0,2.0,,,unknown,no
25.0,services,married,secondary,no,0.0,yes,no,cellular,24.0,jul,458.0,9.0,-1.0,0.0,unknown,yes
28.0,unemployed,single,tertiary,no,497.0,yes,no,cellular,24.0,jul,1602.0,6.0,-1.0,0.0,unknown,yes
49.0,housemaid,married,primary,no,0.0,yes,no,cellular,25.0,jul,42.0,3.0,-1.0,0.0,unknown,no
,blue-collar,married,unknown,no,728.0,yes,no,cellular,25.0,jul,130.0,,-1.0,0.0,,no
43.0,management,divorced,tertiary,no,38.0,yes,,cellular,25.0,jul,197.0,6.0,-1.0,0.0,unknown,no
34.0,technician,married,tertiary,no,0.0,yes,no,cellular,25.0,jul,52.0,3.0,,0.0,unknown,no
,blue-collar,married,secondary,no,276.0,,yes,cellular,25.0,jul,441.0,12.0,-1.0,0.0,unknown,no
48.0,management,divorced,tertiary,no,64.0,no,,,25.0,jul,263.0,,-1.0,0.0,unknown,no
55.0,management,married,tertiary,no,149.0,no,yes,telephone,,jul,41.0,6.0,-1.0,0.0,unknown,no
45.0,retired,,primary,no,25.0,no,yes,cellular,25.0,jul,115.0,3.0,,0.0,unknown,no
59.0,,married,secondary,no,402.0,no,no,telephone,25.0,jul,69.0,5.0,-1.0,0.0,unknown,no
50.0,management,married,tertiary,no,619.0,yes,no,telephone,25.0,jul,219.0,2.0,-1.0,0.0,,no
49.0,blue-collar,married,secondary,no,233.0,yes,no,cellular,25.0,jul,179.0,2.0,,0.0,unknown,no
35.0,technician,single,secondary,yes,0.0,no,no,cellular,,jul,72.0,3.0,-1.0,0.0,unknown,no
54.0,retired,married,,no,1371.0,,no,telephone,25.0,jul,1492.0,2.0,-1.0,0.0,,yes
42.0,management,,tertiary,no,20.0,no,no,cellular,25.0,jul,64.0,2.0,-1.0,0.0,unknown,
34.0,management,married,tertiary,no,775.0,,no,cellular,25.0,jul,210.0,2.0,-1.0,0.0,unknown,
27.0,blue-collar,single,secondary,,2074.0,no,yes,cellular,25.0,jul,,2.0,-1.0,0.0,unknown,no
28.0,housemaid,married,secondary,no,15.0,yes,no,telephone,25.0,jul,133.0,7.0,-1.0,0.0,unknown,no
49.0,blue-collar,married,secondary,,165.0,no,yes,cellular,25.0,jul,682.0,10.0,-1.0,0.0,unknown,no
56.0,management,divorced,,no,55.0,no,yes,cellular,25.0,jul,154.0,,-1.0,0.0,unknown,
46.0,self-employed,married,secondary,no,0.0,,yes,telephone,25.0,jul,150.0,2.0,-1.0,0.0,unknown,no
31.0,entrepreneur,married,secondary,no,10.0,yes,yes,cellular,25.0,jul,13.0,9.0,-1.0,0.0,unknown,no
28.0,technician,single,tertiary,no,1628.0,yes,no,cellular,25.0,jul,1422.0,2.0,-1.0,0.0,unknown,yes
38.0,services,married,secondary,no,311.0,no,,cellular,25.0,,114.0,12.0,-1.0,0.0,,no
47.0,management,married,tertiary,no,19.0,no,no,cellular,25.0,jul,186.0,2.0,-1.0,0.0,unknown,no
59.0,management,married,,no,,no,yes,telephone,25.0,jul,,4.0,-1.0,0.0,unknown,no
34.0,services,divorced,secondary,no,380.0,yes,yes,cellular,25.0,jul,102.0,2.0,-1.0,0.0,unknown,
38.0,entrepreneur,married,primary,no,21.0,yes,no,cellular,25.0,jul,65.0,4.0,-1.0,0.0,unknown,no
32.0,services,married,,yes,-220.0,yes,yes,cellular,25.0,jul,123.0,2.0,-1.0,,unknown,no
,technician,single,tertiary,no,,yes,yes,,,jul,,2.0,-1.0,,,yes
33.0,services,single,secondary,no,310.0,,no,cellular,25.0,jul,43.0,7.0,-1.0,0.0,unknown,no
36.0,services,single,,no,14.0,yes,no,cellular,25.0,jul,320.0,3.0,-1.0,0.0,,no
56.0,,married,unknown,no,353.0,,,cellular,25.0,jul,171.0,2.0,-1.0,,unknown,
51.0,management,married,tertiary,no,,no,,cellular,25.0,jul,212.0,2.0,-1.0,,unknown,no
30.0,technician,married,tertiary,no,179.0,yes,,cellular,25.0,jul,111.0,2.0,-1.0,0.0,unknown,no
39.0,services,married,secondary,no,2.0,,no,cellular,25.0,jul,174.0,10.0,-1.0,0.0,unknown,no
37.0,technician,,tertiary,no,2642.0,yes,no,cellular,25.0,jul,591.0,3.0,-1.0,0.0,unknown,no
25.0,services,single,secondary,no,,yes,yes,cellular,25.0,jul,602.0,,-1.0,0.0,unknown,no
43.0,entrepreneur,married,tertiary,no,11532.0,yes,no,,25.0,,58.0,,-1.0,0.0,unknown,no
49.0,blue-collar,single,primary,no,566.0,yes,no,cellular,25.0,jul,,2.0,-1.0,0.0,unknown,yes
27.0,,married,secondary,no,0.0,yes,,cellular,25.0,jul,190.0,2.0,-1.0,0.0,unknown,no
39.0,entrepreneur,married,primary,no,,,no,,25.0,jul,337.0,2.0,-1.0,0.0,unknown,no
28.0,,single,secondary,no,,yes,no,cellular,25.0,,295.0,1.0,-1.0,0.0,unknown,no
53.0,blue-collar,married,primary,no,343.0,yes,no,cellular,25.0,,616.0,5.0,-1.0,0.0,unknown,yes
27.0,blue-collar,single,secondary,no,137.0,no,,cellular,25.0,,359.0,1.0,,0.0,unknown,no
37.0,management,,tertiary,no,4039.0,no,yes,,25.0,jul,106.0,2.0,-1.0,0.0,unknown,no
30.0,,single,tertiary,no,5074.0,yes,no,cellular,25.0,jul,153.0,,-1.0,0.0,unknown,no
32.0,technician,single,,no,26.0,no,yes,cellular,25.0,jul,110.0,1.0,-1.0,0.0,unknown,no
29.0,,married,tertiary,no,-62.0,yes,yes,cellular,25.0,jul,126.0,1.0,-1.0,0.0,unknown,no
25.0,services,married,secondary,no,-282.0,yes,yes,cellular,25.0,,198.0,,,0.0,unknown,no
35.0,technician,,secondary,no,2471.0,,yes,,25.0,jul,136.0,5.0,-1.0,0.0,,no
32.0,blue-collar,married,secondary,yes,-49.0,yes,no,cellular,25.0,jul,173.0,,-1.0,0.0,unknown,no
35.0,services,single,secondary,no,11.0,yes,no,cellular,25.0,,294.0,1.0,-1.0,0.0,unknown,no
50.0,admin.,divorced,secondary,no,556.0,yes,no,cellular,25.0,jul,305.0,1.0,-1.0,0.0,unknown,no
32.0,management,married,tertiary,,3107.0,yes,yes,,25.0,jul,,1.0,-1.0,0.0,,no
26.0,technician,single,secondary,no,941.0,,yes,cellular,25.0,jul,,1.0,-1.0,0.0,unknown,yes
51.0,blue-collar,married,primary,no,1080.0,no,yes,cellular,25.0,jul,110.0,1.0,-1.0,0.0,,no
27.0,services,single,primary,no,,yes,yes,cellular,25.0,jul,361.0,1.0,-1.0,,unknown,no
37.0,services,married,secondary,no,775.0,no,yes,cellular,25.0,jul,,1.0,-1.0,0.0,,yes
34.0,blue-collar,single,secondary,no,1759.0,no,yes,cellular,25.0,jul,695.0,1.0,,0.0,unknown,yes
34.0,admin.,married,secondary,no,2.0,yes,no,cellular,25.0,jul,137.0,11.0,-1.0,0.0,unknown,no
26.0,self-employed,married,secondary,yes,254.0,yes,yes,cellular,25.0,jul,335.0,1.0,-1.0,0.0,unknown,no
30.0,blue-collar,single,secondary,,3.0,yes,no,cellular,25.0,jul,51.0,1.0,,0.0,unknown,no
,admin.,married,secondary,no,,yes,no,cellular,25.0,jul,735.0,1.0,-1.0,0.0,unknown,yes
50.0,technician,married,secondary,no,59.0,yes,no,cellular,25.0,jul,57.0,5.0,-1.0,0.0,unknown,no
57.0,entrepreneur,married,tertiary,no,1681.0,no,no,,25.0,jul,159.0,1.0,-1.0,0.0,,no
57.0,entrepreneur,,secondary,yes,-525.0,no,yes,cellular,25.0,jul,337.0,1.0,-1.0,0.0,unknown,no
38.0,,married,,yes,0.0,no,no,cellular,25.0,jul,,1.0,,0.0,unknown,no
27.0,technician,single,secondary,no,41.0,,yes,cellular,25.0,jul,803.0,1.0,-1.0,,,no
27.0,technician,,secondary,no,3485.0,no,yes,cellular,25.0,jul,282.0,2.0,-1.0,0.0,unknown,no
25.0,services,single,secondary,no,,no,no,telephone,25.0,jul,168.0,1.0,-1.0,0.0,,no
,management,,tertiary,no,,no,no,cellular,,jul,18.0,2.0,-1.0,0.0,unknown,no
,technician,single,primary,no,237.0,yes,no,cellular,25.0,jul,54.0,1.0,-1.0,0.0,unknown,no
30.0,unemployed,married,tertiary,no,4696.0,,no,cellular,25.0,jul,172.0,1.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,unknown,no,568.0,,no,cellular,25.0,jul,,,-1.0,0.0,unknown,no
39.0,technician,married,secondary,no,355.0,no,no,cellular,25.0,jul,132.0,1.0,,0.0,unknown,no
,blue-collar,single,secondary,no,297.0,yes,no,cellular,25.0,jul,218.0,1.0,-1.0,0.0,unknown,no
31.0,,married,secondary,no,-723.0,yes,no,cellular,25.0,jul,112.0,2.0,-1.0,0.0,unknown,no
35.0,,divorced,,no,1723.0,yes,no,cellular,25.0,jul,,1.0,-1.0,0.0,unknown,yes
30.0,blue-collar,single,primary,no,3195.0,yes,yes,cellular,25.0,jul,134.0,,-1.0,0.0,unknown,no
31.0,,married,tertiary,no,430.0,yes,no,cellular,25.0,,137.0,16.0,-1.0,0.0,unknown,no
29.0,self-employed,single,tertiary,no,162.0,no,yes,cellular,25.0,jul,,1.0,-1.0,0.0,unknown,
47.0,management,married,,,-488.0,yes,no,cellular,25.0,jul,65.0,5.0,-1.0,0.0,unknown,no
30.0,,single,,no,-635.0,no,no,cellular,25.0,jul,250.0,1.0,-1.0,0.0,unknown,no
,,married,tertiary,no,5261.0,no,yes,cellular,25.0,jul,1209.0,3.0,-1.0,0.0,unknown,no
,management,married,tertiary,no,5698.0,no,no,cellular,25.0,jul,,,-1.0,0.0,unknown,no
50.0,blue-collar,married,primary,no,-454.0,yes,no,telephone,25.0,jul,,1.0,-1.0,0.0,unknown,no
51.0,admin.,divorced,secondary,no,74.0,yes,no,cellular,25.0,,,2.0,-1.0,0.0,unknown,no
42.0,blue-collar,married,,no,5.0,yes,no,,25.0,jul,112.0,2.0,-1.0,0.0,unknown,no
35.0,management,married,tertiary,no,,,yes,cellular,25.0,,86.0,4.0,,0.0,unknown,no
30.0,technician,,secondary,no,-280.0,yes,no,cellular,25.0,jul,246.0,2.0,-1.0,0.0,unknown,no
32.0,admin.,married,tertiary,no,176.0,yes,no,cellular,25.0,jul,50.0,1.0,-1.0,0.0,unknown,no
58.0,blue-collar,,secondary,no,144.0,no,yes,cellular,25.0,jul,71.0,2.0,-1.0,0.0,unknown,no
30.0,admin.,married,secondary,no,60.0,no,,cellular,25.0,jul,,2.0,-1.0,0.0,,no
